date,category,taker_notional_volume
2025-02-17 00:00:00.000 UTC,Sports,71304336.2059529
2025-02-18 00:00:00.000 UTC,Crypto,6258806.589221011
2025-02-18 00:00:00.000 UTC,Economy,1827160.2458640002
2025-02-18 00:00:00.000 UTC,Entertainment,683427.8786830003
2025-02-18 00:00:00.000 UTC,Other,2724852.035689996
2025-02-18 00:00:00.000 UTC,Politics,9089556.348827992
2025-02-18 00:00:00.000 UTC,Sports,57248884.808125146
2025-02-19 00:00:00.000 UTC,Crypto,6257394.927718009
2025-02-19 00:00:00.000 UTC,Economy,1321339.8757879995
2025-02-19 00:00:00.000 UTC,Entertainment,2001668.7393139969
2025-02-19 00:00:00.000 UTC,Other,1957346.2716909966
2025-02-19 00:00:00.000 UTC,Politics,10152918.957034996
2025-02-19 00:00:00.000 UTC,Sports,39633154.12462407
2025-02-20 00:00:00.000 UTC,Crypto,8404988.896992987
2025-02-20 00:00:00.000 UTC,Economy,1374587.1242119987
2025-02-20 00:00:00.000 UTC,Entertainment,1408087.2986169981
2025-02-20 00:00:00.000 UTC,Other,2715675.897908
2025-02-20 00:00:00.000 UTC,Politics,15596694.914791001
2025-02-20 00:00:00.000 UTC,Sports,25103508.570692133
2025-02-21 00:00:00.000 UTC,Crypto,17673688.196861938
2025-02-21 00:00:00.000 UTC,Economy,1769277.1661409996
2025-02-21 00:00:00.000 UTC,Entertainment,1082274.918594
2025-02-21 00:00:00.000 UTC,Other,3151087.5088489987
2025-02-21 00:00:00.000 UTC,Politics,9976394.60601902
2025-02-21 00:00:00.000 UTC,Sports,32012905.26735005
2025-02-22 00:00:00.000 UTC,Crypto,7100505.546943006
2025-02-22 00:00:00.000 UTC,Economy,853429.3029250003
2025-02-22 00:00:00.000 UTC,Entertainment,1338936.6745990007
2025-02-22 00:00:00.000 UTC,Other,823069.622141
2025-02-22 00:00:00.000 UTC,Politics,9794764.107093979
2025-02-22 00:00:00.000 UTC,Sports,29303861.724496994
2025-02-23 00:00:00.000 UTC,Crypto,5418972.072337993
2025-02-23 00:00:00.000 UTC,Economy,666651.535487
2025-02-23 00:00:00.000 UTC,Entertainment,1057076.8939569984
2025-02-23 00:00:00.000 UTC,Other,758006.725611
2025-02-23 00:00:00.000 UTC,Politics,24123135.434182085
2025-02-23 00:00:00.000 UTC,Sports,23890172.6368531
2025-02-24 00:00:00.000 UTC,Crypto,8869255.862719016
2025-02-24 00:00:00.000 UTC,Economy,1277124.0462809992
2025-02-24 00:00:00.000 UTC,Entertainment,1318370.5155739984
2025-02-24 00:00:00.000 UTC,Other,1349571.2212399999
2025-02-24 00:00:00.000 UTC,Politics,10612773.817954984
2025-02-24 00:00:00.000 UTC,Sports,42412231.31685628
2025-02-25 00:00:00.000 UTC,Crypto,10349922.490026994
2025-02-25 00:00:00.000 UTC,Economy,1568175.984062
2025-02-25 00:00:00.000 UTC,Entertainment,1553616.286933
2025-02-25 00:00:00.000 UTC,Other,1688208.8223749995
2025-02-25 00:00:00.000 UTC,Politics,13371942.079203002
2025-02-25 00:00:00.000 UTC,Sports,24437561.338091023
2025-02-26 00:00:00.000 UTC,Crypto,8346629.919870026
2025-02-26 00:00:00.000 UTC,Economy,1464898.2942390004
2025-02-26 00:00:00.000 UTC,Entertainment,1163733.8452839993
2025-02-26 00:00:00.000 UTC,Other,1793852.3412430007
2025-02-26 00:00:00.000 UTC,Politics,16417595.719262
2025-02-26 00:00:00.000 UTC,Sports,29574601.676113985
2025-02-27 00:00:00.000 UTC,Crypto,6001407.784925014
2025-02-27 00:00:00.000 UTC,Economy,1854000.723861002
2025-02-27 00:00:00.000 UTC,Entertainment,1504033.314889997
2025-02-27 00:00:00.000 UTC,Other,1658647.7966819988
2025-02-27 00:00:00.000 UTC,Politics,13927452.489334999
2025-02-27 00:00:00.000 UTC,Sports,27544324.632068112
2025-02-28 00:00:00.000 UTC,Crypto,9158347.677416999
2025-02-28 00:00:00.000 UTC,Economy,1470803.706692
2025-02-28 00:00:00.000 UTC,Entertainment,867198.8210650004
2025-02-28 00:00:00.000 UTC,Other,2104812.5962370043
2025-02-28 00:00:00.000 UTC,Politics,14025325.700397985
2025-02-28 00:00:00.000 UTC,Sports,25371218.13571413
2025-03-01 00:00:00.000 UTC,Crypto,4546901.508698998
2025-03-01 00:00:00.000 UTC,Economy,1229426.3152360008
2025-03-01 00:00:00.000 UTC,Entertainment,1397204.7975619975
2025-03-01 00:00:00.000 UTC,Other,1458960.7976640011
2025-03-01 00:00:00.000 UTC,Politics,9737029.006038014
2025-03-01 00:00:00.000 UTC,Sports,27908438.725966513
2025-03-02 00:00:00.000 UTC,Crypto,8620471.788887993
2025-03-02 00:00:00.000 UTC,Economy,1167378.9670769991
2025-03-02 00:00:00.000 UTC,Entertainment,2853225.1562520103
2025-03-02 00:00:00.000 UTC,Other,1537028.031210999
2025-03-02 00:00:00.000 UTC,Politics,9678161.503660012
2025-03-02 00:00:00.000 UTC,Sports,28155297.43426819
2025-03-03 00:00:00.000 UTC,Crypto,6362253.544451986
2025-03-03 00:00:00.000 UTC,Economy,1548471.008512001
2025-03-03 00:00:00.000 UTC,Entertainment,2161704.4138699924
2025-03-03 00:00:00.000 UTC,Other,1716789.2317940006
2025-03-03 00:00:00.000 UTC,Politics,7102998.941275008
2025-03-03 00:00:00.000 UTC,Sports,24830395.953671236
2025-03-04 00:00:00.000 UTC,Crypto,7391705.793606995
2025-03-04 00:00:00.000 UTC,Economy,2547428.157556
2025-03-04 00:00:00.000 UTC,Entertainment,399986.92888399935
2025-03-04 00:00:00.000 UTC,Other,6061095.953429001
2025-03-04 00:00:00.000 UTC,Politics,10336846.430476032
2025-03-04 00:00:00.000 UTC,Sports,23153818.008161217
2025-03-05 00:00:00.000 UTC,Crypto,4345648.4982410045
2025-03-05 00:00:00.000 UTC,Economy,2163859.6490399996
2025-03-05 00:00:00.000 UTC,Entertainment,624088.940483
2025-03-05 00:00:00.000 UTC,Other,10116657.768685
2025-03-05 00:00:00.000 UTC,Politics,9854267.780063938
2025-03-05 00:00:00.000 UTC,Sports,17194061.139858015
2025-03-06 00:00:00.000 UTC,Crypto,6166552.739897005
2025-03-06 00:00:00.000 UTC,Economy,1855859.7293229993
2025-03-06 00:00:00.000 UTC,Entertainment,725595.7775039999
2025-03-06 00:00:00.000 UTC,Other,4969563.882591002
2025-03-06 00:00:00.000 UTC,Politics,8733027.80123701
2025-03-06 00:00:00.000 UTC,Sports,16359252.777686007
2025-03-07 00:00:00.000 UTC,Crypto,14083478.300505023
2025-03-07 00:00:00.000 UTC,Economy,3508930.696268006
2025-03-07 00:00:00.000 UTC,Entertainment,669467.7257200005
2025-03-07 00:00:00.000 UTC,Other,3075904.548747996
2025-03-07 00:00:00.000 UTC,Politics,8454109.612701021
2025-03-07 00:00:00.000 UTC,Sports,17852052.905804183
2025-03-08 00:00:00.000 UTC,Crypto,2489416.835751997
2025-03-08 00:00:00.000 UTC,Economy,1429422.9699379983
2025-03-08 00:00:00.000 UTC,Entertainment,718221.5166220012
2025-03-08 00:00:00.000 UTC,Other,1713630.6235250002
2025-03-08 00:00:00.000 UTC,Politics,7419994.673130987
2025-03-08 00:00:00.000 UTC,Sports,18457014.25253006
2025-03-09 00:00:00.000 UTC,Crypto,4873310.109291993
2025-03-09 00:00:00.000 UTC,Economy,1929010.4662680007
2025-03-09 00:00:00.000 UTC,Entertainment,1517567.4798319945
2025-03-09 00:00:00.000 UTC,Other,1270183.3769840002
2025-03-09 00:00:00.000 UTC,Politics,9529292.073598012
2025-03-09 00:00:00.000 UTC,Sports,26345940.742262162
2025-03-10 00:00:00.000 UTC,Crypto,5842501.742010986
2025-03-10 00:00:00.000 UTC,Economy,2760541.630184999
2025-03-10 00:00:00.000 UTC,Entertainment,968211.963357001
2025-03-10 00:00:00.000 UTC,Other,5930128.087746993
2025-03-10 00:00:00.000 UTC,Politics,14125461.253168996
2025-03-10 00:00:00.000 UTC,Sports,22984149.736134224
2025-03-11 00:00:00.000 UTC,Crypto,4015171.1728350064
2025-03-11 00:00:00.000 UTC,Economy,1958855.6427139984
2025-03-11 00:00:00.000 UTC,Entertainment,1075953.2501409997
2025-03-11 00:00:00.000 UTC,Other,1511624.3593000015
2025-03-11 00:00:00.000 UTC,Politics,15829181.695743984
2025-03-11 00:00:00.000 UTC,Sports,26269045.003696185
2025-03-12 00:00:00.000 UTC,Crypto,4162718.3674670076
2025-03-12 00:00:00.000 UTC,Economy,5469305.932507001
2025-03-12 00:00:00.000 UTC,Entertainment,812124.6620649989
2025-03-12 00:00:00.000 UTC,Other,1689834.8218390015
2025-03-12 00:00:00.000 UTC,Politics,8643368.818397999
2025-03-12 00:00:00.000 UTC,Sports,22447909.961774092
2025-03-13 00:00:00.000 UTC,Crypto,4608836.71286702
2025-03-13 00:00:00.000 UTC,Economy,7639800.390061
2025-03-13 00:00:00.000 UTC,Entertainment,837019.2838799993
2025-03-13 00:00:00.000 UTC,Other,17114031.84449903
2025-03-13 00:00:00.000 UTC,Politics,9575020.369894994
2025-03-13 00:00:00.000 UTC,Sports,21257345.7124032
2025-03-14 00:00:00.000 UTC,Crypto,7399507.647270021
2025-03-14 00:00:00.000 UTC,Economy,3355158.8043600027
2025-03-14 00:00:00.000 UTC,Entertainment,768768.155979
2025-03-14 00:00:00.000 UTC,Other,6932444.829538995
2025-03-14 00:00:00.000 UTC,Politics,8495759.867838023
2025-03-14 00:00:00.000 UTC,Sports,17135219.450308066
2025-03-15 00:00:00.000 UTC,Crypto,2373000.1215900052
2025-03-15 00:00:00.000 UTC,Economy,3887477.9455639957
2025-03-15 00:00:00.000 UTC,Entertainment,1003018.0364469958
2025-03-15 00:00:00.000 UTC,Other,1586285.231077002
2025-03-15 00:00:00.000 UTC,Politics,7998788.513972007
2025-03-15 00:00:00.000 UTC,Sports,20004108.95027929
2025-03-16 00:00:00.000 UTC,Crypto,2515514.275331002
2025-03-16 00:00:00.000 UTC,Economy,8012644.11559699
2025-03-16 00:00:00.000 UTC,Entertainment,806392.5710999944
2025-03-16 00:00:00.000 UTC,Other,1053242.6363630001
2025-03-16 00:00:00.000 UTC,Politics,7835379.11166001
2025-03-16 00:00:00.000 UTC,Sports,16968355.39438407
2025-03-17 00:00:00.000 UTC,Crypto,2854144.555162995
2025-03-17 00:00:00.000 UTC,Economy,5129654.219655003
2025-03-17 00:00:00.000 UTC,Entertainment,1246159.2220239989
2025-03-17 00:00:00.000 UTC,Other,14119599.834262991
2025-03-17 00:00:00.000 UTC,Politics,11012287.189871015
2025-03-17 00:00:00.000 UTC,Sports,13455925.886969034
2025-03-18 00:00:00.000 UTC,Crypto,3006514.5823460007
2025-03-18 00:00:00.000 UTC,Economy,6042465.397260989
2025-03-18 00:00:00.000 UTC,Entertainment,1273712.237058997
2025-03-18 00:00:00.000 UTC,Other,18042026.533817984
2025-03-18 00:00:00.000 UTC,Politics,15082178.550836023
2025-03-18 00:00:00.000 UTC,Sports,15738999.673877073
2025-03-19 00:00:00.000 UTC,Crypto,4952842.379117999
2025-03-19 00:00:00.000 UTC,Economy,13255980.043404004
2025-03-19 00:00:00.000 UTC,Entertainment,902454.4560609995
2025-03-19 00:00:00.000 UTC,Other,9870393.586734
2025-03-19 00:00:00.000 UTC,Politics,16903192.645359002
2025-03-19 00:00:00.000 UTC,Sports,16989815.456641052
2025-03-20 00:00:00.000 UTC,Crypto,6005418.03519501
2025-03-20 00:00:00.000 UTC,Economy,1058852.7724690002
2025-03-20 00:00:00.000 UTC,Entertainment,1262773.1903259994
2025-03-20 00:00:00.000 UTC,Other,2118504.647162996
2025-03-20 00:00:00.000 UTC,Politics,8950861.08214201
2025-03-20 00:00:00.000 UTC,Sports,22357169.174047142
2025-03-21 00:00:00.000 UTC,Crypto,6634860.696908027
2025-03-21 00:00:00.000 UTC,Economy,941112.2632320003
2025-03-21 00:00:00.000 UTC,Entertainment,1185452.4998559994
2025-03-21 00:00:00.000 UTC,Other,2590515.4489039956
2025-03-21 00:00:00.000 UTC,Politics,7971605.277870018
2025-03-21 00:00:00.000 UTC,Sports,16790599.22299307
2025-03-22 00:00:00.000 UTC,Crypto,3401408.4241720093
2025-03-22 00:00:00.000 UTC,Economy,183930.514403
2025-03-22 00:00:00.000 UTC,Entertainment,2540950.757067999
2025-03-22 00:00:00.000 UTC,Other,2151823.5090959994
2025-03-22 00:00:00.000 UTC,Politics,5189860.436490007
2025-03-22 00:00:00.000 UTC,Sports,14783389.45261806
2025-03-23 00:00:00.000 UTC,Crypto,3276082.5396540104
2025-03-23 00:00:00.000 UTC,Economy,401331.6465669985
2025-03-23 00:00:00.000 UTC,Entertainment,1311341.1606639873
2025-03-23 00:00:00.000 UTC,Other,1809785.3656850026
2025-03-23 00:00:00.000 UTC,Politics,5691362.272354053
2025-03-23 00:00:00.000 UTC,Sports,14699490.755017346
2025-03-24 00:00:00.000 UTC,Crypto,4568930.470283991
2025-03-24 00:00:00.000 UTC,Economy,667211.2958719985
2025-03-24 00:00:00.000 UTC,Entertainment,1248561.6516339993
2025-03-24 00:00:00.000 UTC,Other,10159418.798151035
2025-03-24 00:00:00.000 UTC,Politics,9085567.469106015
2025-03-24 00:00:00.000 UTC,Sports,11348008.636318032
2025-03-25 00:00:00.000 UTC,Crypto,4339384.738208001
2025-03-25 00:00:00.000 UTC,Economy,500630.85330100026
2025-03-25 00:00:00.000 UTC,Entertainment,1277220.508496997
2025-03-25 00:00:00.000 UTC,Other,16236196.420163006
2025-03-25 00:00:00.000 UTC,Politics,10706938.195939003
2025-03-25 00:00:00.000 UTC,Sports,11485066.09018401
2025-03-26 00:00:00.000 UTC,Crypto,4403474.860462008
2025-03-26 00:00:00.000 UTC,Economy,454267.49586299993
2025-03-26 00:00:00.000 UTC,Entertainment,1525218.140711
2025-03-26 00:00:00.000 UTC,Other,1614870.548795
2025-03-26 00:00:00.000 UTC,Politics,16350199.373679055
2025-03-26 00:00:00.000 UTC,Sports,12478938.016217014
2025-03-27 00:00:00.000 UTC,Crypto,4599705.536232998
2025-03-27 00:00:00.000 UTC,Economy,584748.758335
2025-03-27 00:00:00.000 UTC,Entertainment,1349604.3281959998
2025-03-27 00:00:00.000 UTC,Other,1805678.0142589973
2025-03-27 00:00:00.000 UTC,Politics,19754729.930365074
2025-03-27 00:00:00.000 UTC,Sports,17620927.335639052
2025-03-28 00:00:00.000 UTC,Crypto,9428451.724328047
2025-03-28 00:00:00.000 UTC,Economy,1130388.8376960014
2025-03-28 00:00:00.000 UTC,Entertainment,623499.1811469995
2025-03-28 00:00:00.000 UTC,Other,20839456.454390064
2025-03-28 00:00:00.000 UTC,Politics,19002359.687516082
2025-03-28 00:00:00.000 UTC,Sports,15176661.650086047
2025-03-29 00:00:00.000 UTC,Crypto,3168049.9673270006
2025-03-29 00:00:00.000 UTC,Economy,532024.4952670003
2025-03-29 00:00:00.000 UTC,Entertainment,961239.3149209996
2025-03-29 00:00:00.000 UTC,Other,16124280.869602997
2025-03-29 00:00:00.000 UTC,Politics,18039084.919683058
2025-03-29 00:00:00.000 UTC,Sports,14846659.82383104
2025-03-30 00:00:00.000 UTC,Crypto,4508306.284188982
2025-03-30 00:00:00.000 UTC,Economy,451657.92891699984
2025-03-30 00:00:00.000 UTC,Entertainment,1150469.035796998
2025-03-30 00:00:00.000 UTC,Other,18644751.734045
2025-03-30 00:00:00.000 UTC,Politics,16410641.739753012
2025-03-30 00:00:00.000 UTC,Sports,13846536.857432015
2025-03-31 00:00:00.000 UTC,Crypto,2827653.297858995
2025-03-31 00:00:00.000 UTC,Economy,1071683.7558819987
2025-03-31 00:00:00.000 UTC,Entertainment,982890.6457139995
2025-03-31 00:00:00.000 UTC,Other,8786351.53974001
2025-03-31 00:00:00.000 UTC,Politics,16546111.784449145
2025-03-31 00:00:00.000 UTC,Sports,11153939.214303078
2025-04-01 00:00:00.000 UTC,Crypto,4236217.0609740075
2025-04-01 00:00:00.000 UTC,Economy,1335598.3285640012
2025-04-01 00:00:00.000 UTC,Entertainment,1983549.6421570026
2025-04-01 00:00:00.000 UTC,Other,7222019.682927013
2025-04-01 00:00:00.000 UTC,Politics,30036473.84503103
2025-04-01 00:00:00.000 UTC,Sports,10868863.276685093
2025-04-02 00:00:00.000 UTC,Crypto,7016369.9893269995
2025-04-02 00:00:00.000 UTC,Economy,2143234.7350809947
2025-04-02 00:00:00.000 UTC,Entertainment,657211.3947829995
2025-04-02 00:00:00.000 UTC,Other,7934686.359454993
2025-04-02 00:00:00.000 UTC,Politics,23681663.230019063
2025-04-02 00:00:00.000 UTC,Sports,12647853.849374015
2025-04-03 00:00:00.000 UTC,Crypto,4718739.741938004
2025-04-03 00:00:00.000 UTC,Economy,2750998.5527209993
2025-04-03 00:00:00.000 UTC,Entertainment,796284.9079389996
2025-04-03 00:00:00.000 UTC,Other,13169672.351356998
2025-04-03 00:00:00.000 UTC,Politics,22068826.125741158
2025-04-03 00:00:00.000 UTC,Sports,10722704.232662965
2025-04-04 00:00:00.000 UTC,Crypto,9670439.360116005
2025-04-04 00:00:00.000 UTC,Economy,2313364.1534279967
2025-04-04 00:00:00.000 UTC,Entertainment,1245660.6770229996
2025-04-04 00:00:00.000 UTC,Other,15511830.791643007
2025-04-04 00:00:00.000 UTC,Politics,32782093.501586072
2025-04-04 00:00:00.000 UTC,Sports,10968490.877824064
2025-04-05 00:00:00.000 UTC,Crypto,3456946.898983002
2025-04-05 00:00:00.000 UTC,Economy,1182678.8424839992
2025-04-05 00:00:00.000 UTC,Entertainment,1022708.7261309985
2025-04-05 00:00:00.000 UTC,Other,8212640.860342006
2025-04-05 00:00:00.000 UTC,Politics,11384941.068206012
2025-04-05 00:00:00.000 UTC,Sports,12126388.287849003
2025-04-06 00:00:00.000 UTC,Crypto,6044383.297025013
2025-04-06 00:00:00.000 UTC,Economy,1381970.6036249998
2025-04-06 00:00:00.000 UTC,Entertainment,983038.1958299993
2025-04-06 00:00:00.000 UTC,Other,8354527.378686009
2025-04-06 00:00:00.000 UTC,Politics,11142892.072864052
2025-04-06 00:00:00.000 UTC,Sports,14251207.954492245
2025-04-07 00:00:00.000 UTC,Crypto,8310756.271879006
2025-04-07 00:00:00.000 UTC,Economy,2871249.754106
2025-04-07 00:00:00.000 UTC,Entertainment,1042402.8493989997
2025-04-07 00:00:00.000 UTC,Other,12624077.746849012
2025-04-07 00:00:00.000 UTC,Politics,8593620.275651012
2025-04-07 00:00:00.000 UTC,Sports,11004283.891346004
2025-04-08 00:00:00.000 UTC,Crypto,4508336.89973999
2025-04-08 00:00:00.000 UTC,Economy,1735560.8585490002
2025-04-08 00:00:00.000 UTC,Entertainment,737802.7015589996
2025-04-08 00:00:00.000 UTC,Other,13299887.347031005
2025-04-08 00:00:00.000 UTC,Politics,9697465.501280017
2025-04-08 00:00:00.000 UTC,Sports,13357176.078922987
2025-04-09 00:00:00.000 UTC,Crypto,7959415.908227
2025-04-09 00:00:00.000 UTC,Economy,3490154.895369997
2025-04-09 00:00:00.000 UTC,Entertainment,1280945.2212630003
2025-04-09 00:00:00.000 UTC,Other,4376989.844836997
2025-04-09 00:00:00.000 UTC,Politics,11269373.145466022
2025-04-09 00:00:00.000 UTC,Sports,12615343.26191399
2025-04-10 00:00:00.000 UTC,Crypto,5381731.993295994
2025-04-10 00:00:00.000 UTC,Economy,2218699.8969940008
2025-04-10 00:00:00.000 UTC,Entertainment,1435081.627858999
2025-04-10 00:00:00.000 UTC,Other,4127537.495335007
2025-04-10 00:00:00.000 UTC,Politics,9056632.468798982
2025-04-10 00:00:00.000 UTC,Sports,11494182.93657399
2025-04-11 00:00:00.000 UTC,Crypto,8811656.648426004
2025-04-11 00:00:00.000 UTC,Economy,1570467.3513730008
2025-04-11 00:00:00.000 UTC,Entertainment,1767957.6685379993
2025-04-11 00:00:00.000 UTC,Other,1561290.8601780003
2025-04-11 00:00:00.000 UTC,Politics,9766346.861886997
2025-04-11 00:00:00.000 UTC,Sports,10263874.156859973
2025-04-12 00:00:00.000 UTC,Crypto,2790763.9902919964
2025-04-12 00:00:00.000 UTC,Economy,1621521.3759420016
2025-04-12 00:00:00.000 UTC,Entertainment,1442874.1818809987
2025-04-12 00:00:00.000 UTC,Other,637504.093975
2025-04-12 00:00:00.000 UTC,Politics,8612053.391587982
2025-04-12 00:00:00.000 UTC,Sports,11218367.583687996
2025-04-13 00:00:00.000 UTC,Crypto,2535154.7006290006
2025-04-13 00:00:00.000 UTC,Economy,1805742.9559649997
2025-04-13 00:00:00.000 UTC,Entertainment,1289033.7196939988
2025-04-13 00:00:00.000 UTC,Other,441861.8697520001
2025-04-13 00:00:00.000 UTC,Politics,9974728.189879004
2025-04-13 00:00:00.000 UTC,Sports,14422022.513053978
2025-04-14 00:00:00.000 UTC,Crypto,3700813.2411990017
2025-04-14 00:00:00.000 UTC,Economy,1312276.146762999
2025-04-14 00:00:00.000 UTC,Entertainment,921092.5186600005
2025-04-14 00:00:00.000 UTC,Other,889153.2650200005
2025-04-14 00:00:00.000 UTC,Politics,9219503.039256983
2025-04-14 00:00:00.000 UTC,Sports,5969942.535529997
2025-04-15 00:00:00.000 UTC,Crypto,3657586.4064799994
2025-04-15 00:00:00.000 UTC,Economy,5606809.870151998
2025-04-15 00:00:00.000 UTC,Entertainment,764491.0236730002
2025-04-15 00:00:00.000 UTC,Other,3137127.402728998
2025-04-15 00:00:00.000 UTC,Politics,9207536.382690987
2025-04-15 00:00:00.000 UTC,Sports,8634559.284472993
2025-04-16 00:00:00.000 UTC,Crypto,4599478.149773009
2025-04-16 00:00:00.000 UTC,Economy,4623366.215113
2025-04-16 00:00:00.000 UTC,Entertainment,5560498.65462299
2025-04-16 00:00:00.000 UTC,Other,2956545.275967001
2025-04-16 00:00:00.000 UTC,Politics,9588041.71774802
2025-04-16 00:00:00.000 UTC,Sports,12584025.59229801
2025-04-17 00:00:00.000 UTC,Crypto,4450639.098573998
2025-04-17 00:00:00.000 UTC,Economy,925749.8827309988
2025-04-17 00:00:00.000 UTC,Entertainment,2385543.0393059985
2025-04-17 00:00:00.000 UTC,Other,891260.5585180003
2025-04-17 00:00:00.000 UTC,Politics,11656919.675466012
2025-04-17 00:00:00.000 UTC,Sports,12063359.469683975
2025-04-18 00:00:00.000 UTC,Crypto,4433372.032027013
2025-04-18 00:00:00.000 UTC,Economy,1026507.9682050012
2025-04-18 00:00:00.000 UTC,Entertainment,1564779.6127899988
2025-04-18 00:00:00.000 UTC,Other,839819.7966229996
2025-04-18 00:00:00.000 UTC,Politics,9197726.940638043
2025-04-18 00:00:00.000 UTC,Sports,7031144.252812008
2025-04-19 00:00:00.000 UTC,Crypto,2253737.5639070123
2025-04-19 00:00:00.000 UTC,Economy,1249986.4420289993
2025-04-19 00:00:00.000 UTC,Entertainment,1562461.7924279992
2025-04-19 00:00:00.000 UTC,Other,962111.1020790008
2025-04-19 00:00:00.000 UTC,Politics,14541414.868705057
2025-04-19 00:00:00.000 UTC,Sports,12977995.769858072
2025-04-20 00:00:00.000 UTC,Crypto,2752168.2694529984
2025-04-20 00:00:00.000 UTC,Economy,1155818.7399000009
2025-04-20 00:00:00.000 UTC,Entertainment,1699534.134559
2025-04-20 00:00:00.000 UTC,Other,763049.0445579999
2025-04-20 00:00:00.000 UTC,Politics,13021760.27212802
2025-04-20 00:00:00.000 UTC,Sports,11611537.018662037
2025-04-21 00:00:00.000 UTC,Crypto,9571313.413686024
2025-04-21 00:00:00.000 UTC,Economy,2194903.649608999
2025-04-21 00:00:00.000 UTC,Entertainment,2539192.9496120033
2025-04-21 00:00:00.000 UTC,Other,10909425.077612009
2025-04-21 00:00:00.000 UTC,Politics,11496164.440988969
2025-04-21 00:00:00.000 UTC,Sports,10149277.323898992
2025-04-22 00:00:00.000 UTC,Crypto,6800673.648620999
2025-04-22 00:00:00.000 UTC,Economy,2065672.9834500002
2025-04-22 00:00:00.000 UTC,Entertainment,1084156.0505099995
2025-04-22 00:00:00.000 UTC,Other,17719619.65815099
2025-04-22 00:00:00.000 UTC,Politics,19920551.366559055
2025-04-22 00:00:00.000 UTC,Sports,9447873.245571978
2025-04-23 00:00:00.000 UTC,Crypto,4944986.725010001
2025-04-23 00:00:00.000 UTC,Economy,1574703.9836559996
2025-04-23 00:00:00.000 UTC,Entertainment,864968.2339059998
2025-04-23 00:00:00.000 UTC,Other,19432549.90888101
2025-04-23 00:00:00.000 UTC,Politics,16430271.25544301
2025-04-23 00:00:00.000 UTC,Sports,9835626.876888033
2025-04-24 00:00:00.000 UTC,Crypto,4371945.329560001
2025-04-24 00:00:00.000 UTC,Economy,976763.921368
2025-04-24 00:00:00.000 UTC,Entertainment,2011497.1314989994
2025-04-24 00:00:00.000 UTC,Other,14031836.889753014
2025-04-24 00:00:00.000 UTC,Politics,16578222.00465305
2025-04-24 00:00:00.000 UTC,Sports,15384166.221728042
2025-04-25 00:00:00.000 UTC,Crypto,6172575.924741967
2025-04-25 00:00:00.000 UTC,Economy,1726420.4003770007
2025-04-25 00:00:00.000 UTC,Entertainment,736012.8034049999
2025-04-25 00:00:00.000 UTC,Other,8152082.856793007
2025-04-25 00:00:00.000 UTC,Politics,17539727.19610604
2025-04-25 00:00:00.000 UTC,Sports,10609498.58346699
2025-04-26 00:00:00.000 UTC,Crypto,3569608.023136004
2025-04-26 00:00:00.000 UTC,Economy,1168814.095625
2025-04-26 00:00:00.000 UTC,Entertainment,894205.5895680005
2025-04-26 00:00:00.000 UTC,Other,1014603.5233199997
2025-04-26 00:00:00.000 UTC,Politics,9128702.44336702
2025-04-26 00:00:00.000 UTC,Sports,12662009.464064015
2025-04-27 00:00:00.000 UTC,Crypto,4753849.032986026
2025-04-27 00:00:00.000 UTC,Economy,764913.4268319993
2025-04-27 00:00:00.000 UTC,Entertainment,1571893.5471059992
2025-04-27 00:00:00.000 UTC,Other,2376012.7757859994
2025-04-27 00:00:00.000 UTC,Politics,19608166.226718068
2025-04-27 00:00:00.000 UTC,Sports,11850665.586001026
2025-04-28 00:00:00.000 UTC,Crypto,5333414.296211025
2025-04-28 00:00:00.000 UTC,Economy,740745.5206619997
2025-04-28 00:00:00.000 UTC,Entertainment,1762396.3421949996
2025-04-28 00:00:00.000 UTC,Other,4970948.540551999
2025-04-28 00:00:00.000 UTC,Politics,27889934.729517806
2025-04-28 00:00:00.000 UTC,Sports,9132509.542793997
2025-04-29 00:00:00.000 UTC,Crypto,5972990.827242039
2025-04-29 00:00:00.000 UTC,Economy,2956558.157335996
2025-04-29 00:00:00.000 UTC,Entertainment,2025052.5061730002
2025-04-29 00:00:00.000 UTC,Other,7080071.506362008
2025-04-29 00:00:00.000 UTC,Politics,73624382.65094815
2025-04-29 00:00:00.000 UTC,Sports,16734273.879068103
2025-04-30 00:00:00.000 UTC,Crypto,5305332.075469004
2025-04-30 00:00:00.000 UTC,Economy,2645941.992608997
2025-04-30 00:00:00.000 UTC,Entertainment,1335421.4483599951
2025-04-30 00:00:00.000 UTC,Other,2056329.6991930031
2025-04-30 00:00:00.000 UTC,Politics,23180773.988448363
2025-04-30 00:00:00.000 UTC,Sports,12406183.126273045
2025-05-01 00:00:00.000 UTC,Crypto,4379862.10335202
2025-05-01 00:00:00.000 UTC,Economy,2941830.578433999
2025-05-01 00:00:00.000 UTC,Entertainment,773611.911418996
2025-05-01 00:00:00.000 UTC,Other,1087834.1178820007
2025-05-01 00:00:00.000 UTC,Politics,20174515.137278296
2025-05-01 00:00:00.000 UTC,Sports,9654666.510193015
2025-05-02 00:00:00.000 UTC,Crypto,7076172.260361999
2025-05-02 00:00:00.000 UTC,Economy,5870916.067897995
2025-05-02 00:00:00.000 UTC,Entertainment,912518.1082339997
2025-05-02 00:00:00.000 UTC,Other,1396744.0994189987
2025-05-02 00:00:00.000 UTC,Politics,16604599.443816032
